Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
9215	Pyongyang Nongop University of Agriculture		HEI	"	"	Y						KP	IAU-013806	IMPORT~27/02/20																	Pyongyang Nongop Taehak											
9216	Pyongyang University of Cinematics		HEI	"	"	Y						KP	IAU-013812	IMPORT~27/02/20																	Pyongyang Yonguk Yonghwa Taehak											
9217	Pyongyang University of Fine Arts		HEI	"	"	Y						KP	IAU-013805	IMPORT~27/02/20																	Pyongyang Misul Taehak											
9218	Pyongyang University of Foreign Studies		HEI	"	"	Y						KP	IAU-013807	IMPORT~27/02/20																	Pyongyang Oeguko Taehak											
9219	Pyongyang University of Light Industry		HEI	"	"	Y						KP	IAU-013804	IMPORT~27/02/20																	Pyongyang Kyonggongop Taehak											
9221	Pyongyang University of Medicine		HEI	"	"	Y						KP	IAU-013809	IMPORT~27/02/20																	Pyongyang Uihak Taehak											
9222	Pyongyang University of Music and Dance		HEI	"	"	Y						KP	IAU-013810	IMPORT~27/02/20																	Pyongyang Umakmuyong Taehak											
9223	Pyongyang University of Railways		HEI	"	"	Y						KP	IAU-013798	IMPORT~27/02/20																	Pyongyang Choldo Taehak											
9627	University of Health Sciences		HEI	"http://www.uhs.edu.la	"	Y						LA	IAU-022234	IMPORT~27/02/20																	University of Health Sciences											
9628	Academic University College for Non-Violence and Human Rights		HEI	"https://www.aunohr.edu.lb	"	Y						LB	IAU-026473	IMPORT~27/02/20																	Academic University College for Non-Violence and Human Rights											
9629	Al Imam Al Ouzai University		HEI	"http://www.ouzai.org	"	Y						LB	IAU-009842	IMPORT~27/02/20																	Jamiat Al-imam Al-Ouzai											
9630	Al-Kafaat University		HEI	"http://www.aku.edu.lb	"	Y						LB	IAU-011124	IMPORT~27/02/20																	Maahad al kafaat al jamee											
9631	American University of Beirut		HEI	"http://www.aub.edu.lb	"	Y						LB	IAU-000917	IMPORT~27/02/20																	American University of Beirut											
9632	American University of Culture and Education		HEI	"http://auce.edu.lb	"	Y						LB	IAU-000918	IMPORT~27/02/20																	American University of Culture and Education											
9633	American University of Science and Technology		HEI	"http://www.aust.edu.lb	"	Y						LB	IAU-000925	IMPORT~27/02/20																	American University of Science and Technology											
9634	American University of Technology		HEI	"http://www.aut.edu.lb	"	Y						LB	IAU-000927	IMPORT~27/02/20																	American University of Technology											
9635	Antonine University		HEI	"http://www.ua.edu.lb/french/home	"	Y						LB	IAU-019500	IMPORT~27/02/20																	Université Antonine											
9636	Arab Open University - Lebanon Branch		HEI	"http://www.aou.edu.lb	"	Y						LB	IAU-001040	IMPORT~27/02/20																	Arab Open University - Lebanon Branch											
9637	"Arts, Science and Technology University Lebanon"		HEI	"http://www.aul.edu.lb	"	Y						LB	IAU-001107	IMPORT~27/02/20																	"Arts, Science and Technology University Lebanon"											
9638	Beirut Arab University		HEI	"http://www.bau.edu.lb	"	Y						LB	IAU-009852	IMPORT~27/02/20																	Jamiat Bâyrut Al-Arabiya											
9639	Beirut Islamic University		HEI	"http://www.biu.edu.lb	"	Y						LB	IAU-009851	IMPORT~27/02/20																	Jamiat Bayrut al islamiyyah											
9640	Business Higher School		HEI	"http://www.esa.edu.lb	"	Y						LB	IAU-004308	IMPORT~27/02/20																	Ecole supérieure des Affaires											
9641	City University		HEI	"https://cityu.edu.lb	"	Y						LB	IAU-009850	IMPORT~27/02/20																	City University											
9642	Daawa University Institute for Islamic Studies		HEI	"	"	Y						LB	IAU-011123	IMPORT~27/02/20																	Maahad al daawa al jamee Ildrasat al islamih											
10146	Ach Medical University		HEI	"http://www.ach.edu.mn	"	Y						MN	IAU-025525	IMPORT~27/02/20																	Ach Medical University											
10147	Avarga Institute		HEI	"https://avarga.edu.mn/deed	"	Y						MN	IAU-025544	IMPORT~27/02/20																	Avarga Institute											
10148	"Billig Institute, University of Humanities"		HEI	"http://biliggraduate.gate.mn	"	Y						MN	IAU-025533	IMPORT~27/02/20																	"Billig Institute, University of Humanities"											
10149	Chinggis Khaan University		HEI	"http://chinggisuniversity.mn	"	Y						MN	IAU-025539	IMPORT~27/02/20																	Chinggis Khaan University											
10150	City University		HEI	"https://www.citi.edu.mn/en	"	Y						MN	IAU-025529	IMPORT~27/02/20																	City University											
10151	"Dalaivan University, University of Humanities"		HEI	"	"	Y						MN	IAU-025534	IMPORT~27/02/20																	"Dalaivan University, University of Humanities"											
10152	Dornod Institute		HEI	"http://dornod.edu.mn	"	Y						MN	IAU-022215	IMPORT~27/02/20																	Dornod Institute											
10153	Etugen University		HEI	"http://etugen.edu.mn/en	"	Y						MN	IAU-025521	IMPORT~27/02/20																	Etugen University											
10154	Gurvan Erdene Pedagogical University		HEI	"http://www.3erdene.edu.mn	"	Y						MN	IAU-025538	IMPORT~27/02/20																	Gurvan Erdene Pedagogical University											
10155	Gurvan Tamir College		HEI	"http://www.gurvantamir.edu.mn	"	Y						MN	IAU-025570	IMPORT~27/02/20																	Gurvan Tamir College											
10156	Huree University		HEI	"https://www.huree.edu.mn	"	Y						MN	IAU-025552	IMPORT~27/02/20																	Huree University											
10157	Ikh Zasag International University		HEI	"http://ikhzasag.edu.mn	"	Y						MN	IAU-022214	IMPORT~27/02/20																	Ikh Zasag International University											
10158	Institute of Engineering and Technology		HEI	"http://www.iet.edu.mn	"	Y						MN	IAU-025554	IMPORT~27/02/20																	Institute of Engineering and Technology											
10159	Institute of International Studies		HEI	"http://ousds.mn/home	"	Y						MN	IAU-025547	IMPORT~27/02/20																	Institute of International Studies											
10160	Institute of Technology		HEI	"http://www.itech.edu.mn	"	Y						MN	IAU-025514	IMPORT~27/02/20																	Institute of Technology											
10161	International University of Ulaanbaatar		HEI	"http://www.ubu.edu.mn	"	Y						MN	IAU-017012	IMPORT~27/02/20																	International University of Ulaanbaatar											
10162	Khangai Institute		HEI	"http://1.hangai-university.com	"	Y						MN	IAU-025548	IMPORT~27/02/20																	Khangai Institute											
10163	Khovd University		HEI	"http://www.khu.edu.mn	"	Y						MN	IAU-022212	IMPORT~27/02/20																	Khovd University											
10164	Language and Civilisation Institute		HEI	"http://www.khel-irgenshil.edu.mn	"	Y						MN	IAU-025550	IMPORT~27/02/20																	Language and Civilisation Institute											
10165	Mandakh University		HEI	"http://en.mandakh.edu.mn	"	Y						MN	IAU-025502	IMPORT~27/02/20																	Mandakh University											
10166	Mon-Altius Institute		HEI	"http://www.altius.mn/Home	"	Y						MN	IAU-025551	IMPORT~27/02/20																	Mon-Altius Institute											
10167	Mongolia International University		HEI	"http://miu.edu.mn	"	Y						MN	IAU-025515	IMPORT~27/02/20																	Mongolia International University											
10168	Mongolian Labour and Social Relations Institute		HEI	"	"	Y						MN	IAU-025545	IMPORT~27/02/20																	Mongolian Labour and Social Relations Institute											
10169	Mongolian National University		HEI	"http://www.mnu.edu.mn	"	Y						MN	IAU-023174	IMPORT~27/02/20																	Mongolian National University											
10170	Mongolian National University of Medical Sciences		HEI	"http://mnums.edu.mn/index.php	"	Y						MN	IAU-004521	IMPORT~27/02/20																	Mongolian National University of Medical Sciences											
10171	Mongolian State Music and Dance Conservatory		HEI	"	"	Y						MN	IAU-025557	IMPORT~27/02/20																	Mongolian State Music and Dance Conservatory											
8809	Saga University		HEI	"http://www.saga-u.ac.jp	"	Y						JP	IAU-014186	IMPORT~27/02/20																	Saga Daigaku											
7616	New Delhi Institute of Management		HEI	"http://www.ndimdelhi.org	"	Y						IN	IAU-012613	IMPORT~27/02/20																	New Delhi Institute of Management											
7617	NIILM University		HEI	"https://www.niilmuniversity.in	"	Y						IN	IAU-025055	IMPORT~27/02/20																	NIILM University											
7618	NIIT University		HEI	"www.niituniversity.in	"	Y						IN	IAU-025089	IMPORT~27/02/20																	NIIT University											
7619	Nilamber-Pitamber University		HEI	"http://www.npu.ac.in	"	Y						IN	IAU-012708	IMPORT~27/02/20																	Nilamber-Pitamber University											
7620	NIMS University		HEI	"http://nimsuniversity.org	"	Y						IN	IAU-012710	IMPORT~27/02/20																	NIMS University											
7621	Nirma University		HEI	"http://www.nirmauni.ac.in	"	Y						IN	IAU-012724	IMPORT~27/02/20																	Nirma University											
7622	Nitte (Deemed to be University)		HEI	"http://nitte.edu.in	"	Y						IN	IAU-012728	IMPORT~27/02/20																	Nitte (Deemed to be University)											
7623	Nizam's Institute of Medical Sciences		HEI	"https://nims.edu.in	"	Y						IN	IAU-012729	IMPORT~27/02/20																	Nizam's Institute of Medical Sciences											
7624	NMIMS University (Deemed to be University)		HEI	"http://www.nmims.edu	"	Y						IN	IAU-012753	IMPORT~27/02/20																	NMIMS University (Deemed to be University)											
7625	Noida International University		HEI	"http://niu.edu.in	"	Y						IN	IAU-012755	IMPORT~27/02/20																	Noida International University											
7626	Noorul Islam Centre for Higher Education		HEI	"http://www.niuniv.com	"	Y						IN	IAU-012756	IMPORT~27/02/20																	Noorul Islam Centre for Higher Education											
7627	North Bengal Agricultural University		HEI	"http://www.ubkv.ac.in	"	Y						IN	IAU-020794	IMPORT~27/02/20																	Uttar Banga Krishi Vishwavidyalaya											
7628	North Eastern Regional Institute of Science and Technology		HEI	"http://www.nerist.ac.in	"	Y						IN	IAU-012783	IMPORT~27/02/20																	North Eastern Regional Institute of Science and Technology											
7629	North Maharashtra University		HEI	"http://www.nmu.ac.in	"	Y						IN	IAU-020795	IMPORT~27/02/20																	Uttar Maharashtra Vidyapeeth											
7630	North Orissa University		HEI	"http://nou.nic.in	"	Y						IN	IAU-012788	IMPORT~27/02/20																	North Orissa University											
7631	North-Eastern Hill University		HEI	"http://www.nehu.ac.in	"	Y						IN	IAU-012796	IMPORT~27/02/20																	North-Eastern Hill University											
7632	OPJS University		HEI	"http://www.opjsuniversity.edu.in	"	Y						IN	IAU-025090	IMPORT~27/02/20																	OPJS University											
7633	Oriental University		HEI	"http://oui.edu.in	"	Y						IN	IAU-025075	IMPORT~27/02/20																	Oriental University											
7634	Orissa University of Agriculture and Technology		HEI	"http://www.ouat.nic.in	"	Y						IN	IAU-013125	IMPORT~27/02/20																	Orissa University of Agriculture and Technology											
7635	Osmania University		HEI	"http://www.osmania.ac.in	"	Y						IN	IAU-013172	IMPORT~27/02/20																	Osmania University											
7636	Pacific Medical University		HEI	"http://www.pacificmedicaluniversity.ac.in	"	Y						IN	IAU-025406	IMPORT~27/02/20																	Pacific Medical University											
7637	Pacific University		HEI	"http://www.pacific-university.ac.in	"	Y						IN	IAU-013227	IMPORT~27/02/20																	Pacific University											
7638	Padmashree Dr. D. Y. Patil Vidyapeeth (Deemed to be University)		HEI	"http://www.dypatil.ac.in	"	Y						IN	IAU-013259	IMPORT~27/02/20																	Padmashree Dr. D. Y. Patil Vidyapeeth (Deemed to be University)											
7639	Palamuru University		HEI	"http://www.palamuruuniversity.ac.in	"	Y						IN	IAU-013271	IMPORT~27/02/20																	Palamuru University											
7640	"Pandit Bhagwat Dayal Sharma University of Health Sciences, Rohtak"		HEI	"http://www.uhsr.ac.in	"	Y						IN	IAU-013312	IMPORT~27/02/20																	"Pandit Bhagwat Dayal Sharma University of Health Sciences, Rohtak"											
8928	The Jikei University School of Medicine		HEI	"http://www.jikei.ac.jp	"	Y						JP	IAU-016728	IMPORT~27/02/20																	Tokyo Jikei Ika Daigaku											
8929	The Open University of Japan		HEI	"http://www.ouj.ac.jp	"	Y						JP	IAU-007573	IMPORT~27/02/20																	Hoso Daigaku											
8930	The University of Electro-Communications		HEI	"http://www.uec.ac.jp	"	Y						JP	IAU-003641	IMPORT~27/02/20																	Denki Tsushin Daigaku											
8931	The University of Human Environments		HEI	"http://www.uhe.ac.jp	"	Y						JP	IAU-012714	IMPORT~27/02/20																	Ningen Kankyo Daigaku											
8932	The University of Shimane		HEI	"http://www.u-shimane.ac.jp	"	Y						JP	IAU-015337	IMPORT~27/02/20																	Shimane Kenritsu Daigaku											
8933	The University of Tokyo		HEI	"http://www.u-tokyo.ac.jp	"	Y						JP	IAU-016720	IMPORT~27/02/20																	Tokyo Daigaku											
8934	Toho College of Music		HEI	"http://www.toho-music.ac.jp	"	Y						JP	IAU-016693	IMPORT~27/02/20																	Toho Ongaku Daigaku											
8936	Toho University		HEI	"http://www.toho-u.ac.jp	"	Y						JP	IAU-016690	IMPORT~27/02/20																	Toho Daigaku											
8937	Tohoku Bunka Gakuen University		HEI	"http://www.tbgu.ac.jp	"	Y						JP	IAU-016694	IMPORT~27/02/20																	Tohoku Bunka Gakuen Daigaku											
8938	Tohoku Bunkyo College		HEI	"http://www.t-bunkyo.jp	"	Y						JP	IAU-022015	IMPORT~27/02/20																	Tohoku Bunkyo Daigaku											
7160	Bharathiar University		HEI	"http://www.b-u.ac.in	"	Y						IN	IAU-001644	IMPORT~27/02/20																	Bharathiar University											
7161	Bharathidasan University		HEI	"http://www.bdu.ac.in	"	Y						IN	IAU-001645	IMPORT~27/02/20																	Bharathidasan University											
7162	Bharati Vidyapeeth (Deemed to be University)		HEI	"http://bvuniversity.edu.in	"	Y						IN	IAU-001646	IMPORT~27/02/20																	Bharati Vidyapeeth (Deemed to be University)											
7163	Bhatkhande Music Institute		HEI	"http://www.bhatkhandemusic.edu.in	"	Y						IN	IAU-001648	IMPORT~27/02/20																	Bhatkhande Sangeet Sansthan											
7164	Bhupendra Narayan Mandal University		HEI	"http://bnmu.ac.in	"	Y						IN	IAU-001650	IMPORT~27/02/20																	Bhupendra Narayan Mandal University											
7165	Bidhan Chandra Agricultural University		HEI	"http://www.bckv.edu.in	"	Y						IN	IAU-001658	IMPORT~27/02/20																	Bidhan Chandra Krishi Viswavidyalaya											
7166	Bihar Agricultural University		HEI	"http://bausabour.com	"	Y						IN	IAU-024950	IMPORT~27/02/20																	Bihar Agricultural University											
7167	Biju Patnaik University of Technology		HEI	"http://www.bput.ac.in	"	Y						IN	IAU-001663	IMPORT~27/02/20																	Biju Patnaik University of Technology											
7168	Bilaspur University		HEI	"http://www.bilaspuruniversity.ac.in	"	Y						IN	IAU-024951	IMPORT~27/02/20																	Bilaspur Vishwavidyalaya											
7169	Birla Institute of Management Technology		HEI	"http://www.bimtech.ac.in	"	Y						IN	IAU-001677	IMPORT~27/02/20																	Birla Institute of Management Technology											
7170	Birla Institute of Technology		HEI	"http://www.bitmesra.ac.in	"	Y						IN	IAU-001678	IMPORT~27/02/20																	Birla Institute of Technology											
7171	Birla Institute of Technology and Science		HEI	"http://www.bits-pilani.ac.in	"	Y						IN	IAU-001679	IMPORT~27/02/20																	Birla Institute of Technology and Science											
7172	Birsa Agricultural University		HEI	"http://www.bauranchi.org	"	Y						IN	IAU-001682	IMPORT~27/02/20																	Birsa Agricultural University											
